181	hsa-mir-103a-3p	0
182	hsa-mir-1285-5p	0
183	hsa-mir-26a-5p	0
184	hsa-mir-26b-5p	0
185	hsa-mir-532-5p	0
186	hsa-mir-23a-5p	0
187	hsa-mir-1-3p	0
188	hsa-mir-495-5p	0
189	hsa-mir-195-5p	0
190	hsa-mir-181b-5p	0
191	hsa-mir-124-5p	0
192	hsa-mir-9-5p	0
193	hsa-mir-218-5p	0
194	hsa-mir-33b-5p	0
195	hsa-mir-374a-5p	0
196	hsa-mir-31-5p	0
197	hsa-mir-93-5p	0
198	hsa-mir-130b-5p	0
199	hsa-mir-335-5p	0
200	hsa-mir-122-5p	0
201	hsa-mir-181a-5p	0
202	hsa-mir-708-5p	0
203	hsa-mir-34b-5p	0
204	hsa-mir-194-5p	0
205	hsa-mir-483-5p	0
206	hsa-mir-204-5p	0
207	hsa-mir-1297	0
208	hsa-mir-4505	0
209	hsa-mir-320b	0
210	hsa-mir-132-5p	0
211	hsa-mir-133a-5p	0
212	hsa-mir-25-5p	0
213	hsa-mir-5100	0
214	hsa-mir-638	0
215	hsa-mir-632	0
216	hsa-mir-1246	0
217	hsa-mir-4732-5p	0
218	hsa-mir-6088	0
219	hsa-mir-128-3p	0
220	hsa-mir-301b-5p	0
221	hsa-mir-199a-5p	0
222	hsa-mir-299-5p	0
223	hsa-mir-519a-5p	0
224	hsa-mir-151a-5p	0
225	hsa-mir-19b-3p	0
226	hsa-mir-377-5p	0
227	hsa-mir-449b-5p	0
228	hsa-mir-581	0
229	hsa-mir-941	0
230	hsa-mir-7-5p	0
231	hsa-mir-101-5p	0
232	hsa-mir-140-5p	0
233	hsa-mir-744-5p	0
234	hsa-mir-520c-5p	0
235	hsa-mir-523-5p	0
236	hsa-mir-497-5p	0
237	hsa-mir-362-5p	0
238	hsa-mir-376c-5p	0
239	hsa-mir-379-5p	0
240	hsa-mir-432-5p	0
241	hsa-mir-487b-5p	0
242	hsa-mir-501-5p	0
243	hsa-mir-323a-5p	0
244	hsa-mir-370-5p	0
245	hsa-mir-34c-5p	0
246	hsa-mir-208b-5p	0
247	hsa-mir-561-5p	0
248	hsa-mir-298	0
249	hsa-mir-208a-5p	0
250	hsa-mir-1224-5p	0
251	hsa-mir-371a-5p	0
252	hsa-mir-29b-3p	0
253	hsa-mir-30e-5p	0
254	hsa-mir-196a-5p	0
255	hsa-mir-302a-5p	0
256	hsa-mir-302d-5p	0
257	hsa-mir-372-5p	0
258	hsa-mir-326	0
259	hsa-mir-147a	0
260	hsa-mir-301a-5p	0
261	hsa-mir-374b-5p	0
262	hsa-mir-137-5p	0
263	hsa-mir-499a-5p	0
264	hsa-mir-224-5p	0
265	hsa-mir-297	0
266	hsa-mir-574-5p	0
267	hsa-mir-215-5p	0
268	hsa-mir-411-5p	0
269	hsa-mir-23b-5p	0
270	hsa-mir-513b-5p	0
271	hsa-mir-513c-5p	0
272	hsa-mir-571	0
273	hsa-mir-652-5p	0
274	hsa-mir-27b-5p	0
275	hsa-mir-494-5p	0
276	hsa-mir-129-1-3p	0
277	hsa-mir-129-2-3p	0
278	hsa-mir-206	0
279	hsa-mir-583	0
280	hsa-mir-134-5p	0
281	hsa-mir-1825	0
282	hsa-mir-628-5p	0
283	hsa-mir-451b	0
284	hsa-mir-2392	0
285	hsa-mir-3162-5p	0
286	hsa-mir-4484	0
287	hsa-mir-433-5p	0
288	hsa-mir-185-5p	0
289	hsa-mir-425-5p	0
290	hsa-mir-545-5p	0
291	hsa-mir-33a-5p	0
292	hsa-mir-139-5p	0
293	hsa-mir-135a-5p	0
294	hsa-mir-196b-5p	0
295	hsa-mir-376a-5p	0
296	hsa-mir-138-5p	0
297	hsa-mir-758-5p	0
298	hsa-mir-491-5p	0
299	hsa-mir-410-5p	0
300	hsa-mir-544a	0
301	hsa-mir-597-5p	0
302	hsa-mir-636	0
303	hsa-mir-885-5p	0
304	hsa-mir-3651	0
305	hsa-mir-1827	0
306	hsa-mir-1973	0
307	hsa-mir-3201	0
308	hsa-mir-3611	0
309	hsa-mir-3646	0
310	hsa-mir-3686	0
311	hsa-mir-3915	0
312	hsa-mir-4268	0
313	hsa-mir-4279	0
314	hsa-mir-4290	0
315	hsa-mir-498-5p	0
316	hsa-mir-612	0
317	hsa-mir-665	0
318	hsa-mir-711	0
319	hsa-mir-943	0
320	hsa-mir-135b-5p	0
321	hsa-mir-105-5p	0
322	hsa-mir-1207-5p	0
323	hsa-mir-1237-5p	0
324	hsa-mir-1288-5p	0
325	hsa-mir-3620-5p	0
326	hsa-mir-378i	0
327	hsa-mir-4721	0
328	hsa-mir-340-5p	0
329	hsa-mir-576-5p	0
330	hsa-mir-626	0
331	hsa-mir-645	0
332	hsa-mir-548q	0
333	hsa-mir-345-5p	0
334	hsa-mir-519c-5p	0
335	hsa-mir-1301-5p	0
336	hsa-mir-136-5p	0
337	hsa-mir-1538	0
338	hsa-mir-490-5p	0
339	hsa-mir-1179	0
340	hsa-mir-1275	0
341	hsa-mir-212-5p	0
342	hsa-mir-4739	0
343	hsa-mir-1244	0
344	hsa-mir-520b-5p	0
345	hsa-mir-149-5p	0
346	hsa-mir-765	0
347	hsa-mir-1225-5p	0
348	hsa-mir-4294	0
349	hsa-mir-4476	0
350	hsa-mir-4530	0
351	hsa-mir-6075	0
352	hsa-mir-6799-5p	0
353	hsa-mir-6836-5p	0
354	hsa-mir-6880-5p	0
355	hsa-mir-188-5p	0
356	hsa-mir-18b-5p	0
357	hsa-mir-517c-3p	0
358	hsa-mir-328-5p	0
359	hsa-mir-639	0
360	hsa-mir-187-5p	0
361	hsa-mir-202-5p	0
362	hsa-mir-3149	0
363	hsa-mir-572	0
364	hsa-mir-32-5p	0
365	hsa-mir-520h	0
366	hsa-mir-383-5p	0
367	hsa-mir-586	0
368	hsa-mir-485-5p	0
369	hsa-mir-92b-5p	0
370	hsa-mir-3662	0
371	hsa-mir-944	0
372	hsa-mir-520d-5p	0
373	hsa-mir-216b-5p	0
374	hsa-mir-449a	0
375	hsa-mir-764	0
376	hsa-mir-579-5p	0
377	hsa-mir-500b-5p	0
378	hsa-mir-942-5p	0
379	hsa-mir-542-5p	0
380	hsa-mir-4487	0
381	hsa-mir-4706	0
382	hsa-mir-4731-5p	0
383	hsa-mir-506-5p	0
384	hsa-mir-509-5p	0
385	hsa-mir-514a-5p	0
386	hsa-mir-664a-5p	0
387	hsa-mir-3151-5p	0
388	hsa-mir-129-5p	0
389	hsa-mir-511-5p	0
390	hsa-mir-339-5p	0
391	hsa-mir-595	0
392	hsa-mir-939-5p	0
393	hsa-mir-1183	0
394	hsa-mir-1299	0
395	hsa-mir-320d	0
396	hsa-mir-3960	0
397	hsa-mir-4534	0
398	hsa-mir-627-5p	0
399	hsa-mir-3925-5p	0
400	hsa-mir-3926	0
401	hsa-mir-4634	0
402	hsa-mir-4764-5p	0
403	hsa-mir-2861	0
404	hsa-mir-1307-5p	0
405	hsa-mir-6861-5p	0
406	hsa-mir-6875-5p	0
407	hsa-mir-3663-5p	0
408	hsa-mir-4726-5p	0
409	hsa-mir-7109-5p	0
410	hsa-mir-940	0
411	hsa-mir-369-5p	0
412	hsa-mir-938	0
413	hsa-mir-184	0
414	hsa-mir-3074-5p	0
415	hsa-mir-4448	0
416	hsa-mir-4772-5p	0
417	hsa-mir-489-5p	0
418	hsa-mir-642b-5p	0
419	hsa-mir-663b	0
420	hsa-mir-380-5p	0
421	hsa-mir-556-5p	0
422	hsa-mir-1266-5p	0
423	hsa-mir-3171	0
424	hsa-mir-4666a-5p	0
425	hsa-mir-892a	0
426	hsa-mir-1281	0
427	hsa-mir-3126-5p	0
428	hsa-mir-892b	0
429	hsa-mir-455-5p	0
430	hsa-mir-766-5p	0
431	hsa-mir-524-5p	0
432	hsa-mir-873-5p	0
433	hsa-mir-1233-5p	0
434	hsa-mir-598-5p	0
435	hsa-mir-2110	0
436	hsa-mir-496	0
437	hsa-mir-6838-5p	0
438	hsa-mir-539-5p	0
439	hsa-mir-3613-5p	0
440	hsa-mir-1229-5p	0
441	hsa-mir-8084	0
442	hsa-mir-488-5p	0
443	hsa-mir-95-5p	0
444	hsa-mir-1260a	0
445	hsa-mir-1908-5p	0
446	hsa-mir-7-2-3p	0
447	hsa-mir-378d	0
448	hsa-mir-371b-5p	0
449	hsa-mir-3135b	0
450	hsa-mir-4531	0
451	hsa-mir-4709-5p	0
452	hsa-mir-4742-5p	0
453	hsa-mir-4756-5p	0
454	hsa-mir-4765	0
455	hsa-mir-5187-5p	0
456	hsa-mir-5584-5p	0
457	hsa-mir-647	0
458	hsa-mir-563	0
459	hsa-mir-3177-5p	0
460	hsa-mir-1185-1-3p	0
461	hsa-mir-1343-5p	0
462	hsa-mir-4695-5p	0
463	hsa-mir-6724-5p	0
464	hsa-mir-6831-5p	0
465	hsa-mir-518c-5p	0
466	hsa-mir-600	0
467	hsa-mir-601	0
468	hsa-mir-608	0
469	hsa-mir-622	0
470	hsa-mir-657	0
471	hsa-mir-658	0
472	hsa-mir-662	0
473	hsa-mir-196a-1-3p	0
474	hsa-mir-1249-5p	0
475	hsa-mir-422a	0
476	hsa-mir-584-5p	0
477	hsa-mir-1290	0
478	hsa-mir-7-1-3p	0
479	hsa-mir-614	0
480	hsa-mir-648	0
481	hsa-mir-1323	0
482	hsa-mir-4257	0
483	hsa-mir-4306	0
484	hsa-mir-922	0
485	hsa-mir-592	0
486	hsa-mir-151b	0
487	hsa-mir-655-5p	0
488	hsa-mir-760	0
489	hsa-mir-378b	0
490	hsa-mir-378c	0
491	hsa-mir-378e	0
492	hsa-mir-378f	0
493	hsa-mir-378g	0
494	hsa-mir-378h	0
495	hsa-mir-5010-5p	0
496	hsa-mir-516a-5p	0
497	hsa-mir-802	0
498	hsa-mir-4449	0
499	hsa-mir-4454	0
500	hsa-mir-300	0
501	hsa-mir-4649-5p	0
502	hsa-mir-1843	0
503	hsa-mir-551b-5p	0
504	hsa-mir-1255a	0
505	hsa-mir-520g-5p	0
506	hsa-mir-1260b	0
507	hsa-mir-4508	0
508	hsa-mir-153-3p	0
509	hsa-mir-3667-5p	0
510	hsa-mir-1236-5p	0
511	hsa-mir-567	0
512	hsa-mir-502-5p	0
513	hsa-mir-325	0
514	hsa-mir-5586-5p	0
515	hsa-mir-4728-5p	0
516	hsa-mir-1296-5p	0
517	hsa-mir-6826-5p	0
518	hsa-mir-651-5p	0
519	hsa-mir-510-5p	0
520	hsa-mir-7705	0
521	hsa-mir-493-5p	0
522	hsa-mir-548j-5p	0
523	hsa-mir-1202	0
524	hsa-mir-522-5p	0
525	hsa-mir-582-5p	0
526	hsa-mir-888-5p	0
527	hsa-mir-6126	0
528	hsa-mir-6780b-5p	0
529	hsa-mir-512-5p	0
530	hsa-mir-1227-5p	0
531	hsa-mir-675-5p	0
532	hsa-mir-1256	0
533	hsa-mir-1286	0
534	hsa-mir-1287-5p	0
535	hsa-mir-641	0
536	hsa-mir-1258	0
537	hsa-mir-570-5p	0
538	hsa-mir-1271-5p	0
539	hsa-mir-203a-5p	0
540	hsa-mir-659-5p	0
541	hsa-mir-492	0
542	hsa-mir-519e-5p	0
543	hsa-mir-569	0
544	hsa-mir-519a-2-5p	0
545	hsa-mir-520a-5p	0
546	hsa-mir-520e-5p	0
547	hsa-mir-520f-5p	0
548	hsa-mir-605-5p	0
549	hsa-mir-1273c	0
550	hsa-mir-1303	0
551	hsa-mir-499b-5p	0
552	hsa-mir-1231	0
553	hsa-mir-624-5p	0
554	hsa-mir-526b-5p	0
555	hsa-mir-3649	0
556	hsa-mir-2278	0
557	hsa-mir-603	0
558	hsa-mir-4513	0
559	hsa-mir-604	0
560	hsa-mir-2682-5p	0
561	hsa-mir-1206	0
562	hsa-mir-548ac	0
563	hsa-mir-320e	0
564	hsa-mir-4293	0
565	hsa-mir-3622a-5p	0
566	hsa-mir-5582-5p	0
567	hsa-mir-551a	0
568	hsa-mir-550a-5p	0
569	hsa-mir-618	0
570	hsa-mir-4639-5p	0
571	hsa-mir-1269b	0
572	hsa-mir-3131	0
573	hsa-mir-1269a	0
574	hsa-mir-1203	0
575	hsa-mir-6720-5p	0
576	hsa-mir-6886-5p	0
577	hsa-mir-1302	0
578	hsa-mir-3161	0
579	hsa-mir-589-5p	0
580	hsa-mir-135a-2-3p	0
581	hsa-mir-4282	0
582	hsa-mir-138-1-3p	0
583	hsa-mir-138-2-3p	0
584	hsa-mir-630	0
585	hsa-mir-937-5p	0
586	hsa-mir-548a-3p	0
587	hsa-mir-573	0
588	hsa-mir-634	0
589	hsa-mir-448	0
590	hsa-mir-1180-5p	0
591	hsa-mir-548an	0
592	hsa-mir-541-5p	0
593	hsa-mir-613	0
594	hsa-mir-610	0
595	hsa-mir-329-5p	0
596	hsa-mir-3178	0
597	hsa-mir-661	0
598	hsa-mir-599	0
599	hsa-mir-640	0
600	hsa-mir-1181	0
601	hsa-mir-650	0
602	hsa-mir-302f	0
603	hsa-mir-617	0
604	hsa-mir-376a-2-5p	0
605	hsa-mir-504-5p	0
606	hsa-mir-190a-5p	0
607	hsa-mir-190b-5p	0
608	hsa-mir-323b-5p	0
609	hsa-mir-1228-5p	0
610	hsa-mir-1234-3p	0
611	hsa-mir-515-5p	0
612	hsa-mir-1321	0
613	hsa-mir-877-5p	0
614	hsa-mir-4423-5p	0
615	hsa-mir-4723-5p	0
616	hsa-mir-4661-5p	0
617	hsa-mir-4758-5p	0
618	hsa-mir-2909	0
619	hsa-mir-552-5p	0
620	hsa-mir-3144-5p	0
621	hsa-mir-1291	0
622	hsa-mir-384	0
623	hsa-mir-3127-5p	0
624	hsa-mir-578	0
625	hsa-mir-1226-5p	0
626	hsa-mir-558	0
627	hsa-mir-3189-5p	0
628	hsa-mir-1270	0
629	hsa-mir-1204	0
630	hsa-mir-577	0
631	hsa-mir-548c-5p	0
632	hsa-mir-518a-5p	0
633	hsa-mir-889-5p	0
634	hsa-mir-1238-5p	0
635	hsa-mir-449c-5p	0
636	hsa-mir-1264	0
637	hsa-mir-4295	0
638	hsa-mir-320c	0
639	hsa-mir-4286	0
640	hsa-mir-5193	0
641	hsa-mir-4446-5p	0
642	hsa-mir-3619-5p	0
643	hsa-mir-4697-5p	0
644	hsa-mir-543	0
645	hsa-mir-4496	0
646	hsa-mir-23c	0
647	hsa-mir-3176	0
648	hsa-mir-3654	0
649	hsa-mir-5004-5p	0
650	hsa-mir-606	0
651	hsa-mir-518f-5p	0
652	hsa-mir-1295a	0
653	hsa-mir-4443	0
654	hsa-mir-4644	0
655	hsa-mir-4687-5p	0
656	hsa-mir-616-5p	0
657	hsa-mir-4787-5p	0
658	hsa-mir-1284	0
659	hsa-mir-4465	0
660	hsa-mir-635	0
661	hsa-mir-3658	0
662	hsa-mir-4753-5p	0
663	hsa-mir-1292-5p	0
664	hsa-mir-4775	0
665	hsa-mir-644a	0
666	hsa-mir-147b-5p	0
667	hsa-mir-4447	0
668	hsa-mir-548p	0
669	hsa-mir-548f-5p	0
670	hsa-mir-548am-5p	0
671	hsa-mir-548i	0
672	hsa-mir-676-5p	0
673	hsa-mir-466	0
674	hsa-mir-762	0
675	hsa-mir-2113	0
676	hsa-mir-1910-5p	0
677	hsa-mir-514b-5p	0
678	hsa-mir-6853-5p	0
679	hsa-mir-4521	0
680	hsa-mir-4455	0
681	hsa-mir-4319	0
682	hsa-mir-3614-5p	0
683	hsa-mir-1976	0
684	hsa-mir-4633-5p	0
685	hsa-mir-1247-5p	0
686	hsa-mir-3148	0
687	hsa-mir-3158-5p	0
688	hsa-mir-5699-5p	0
689	hsa-mir-6798-5p	0
690	hsa-mir-1972	0
691	hsa-mir-507	0
692	hsa-mir-770-5p	0
693	hsa-mir-1253	0
694	hsa-mir-4302	0
695	hsa-mir-6873-5p	0
696	hsa-mir-4310	0
697	hsa-mir-5003-5p	0
698	hsa-mir-518d-5p	0
699	hsa-mir-219a-5p	0
700	hsa-mir-1293	0
701	hsa-mir-1245a	0
702	hsa-mir-1245b-5p	0
703	hsa-mir-544b	0
704	hsa-mir-103b	0
705	hsa-mir-550a-3-5p	0
706	hsa-mir-591	0
707	hsa-mir-1248	0
708	hsa-mir-656-5p	0
709	hsa-mir-4782-5p	0
710	hsa-mir-9500	0
711	hsa-mir-620	0
712	hsa-mir-3928-5p	0
713	hsa-mir-4429	0
714	hsa-mir-585-5p	0
715	hsa-mir-548d-5p	0
716	hsa-mir-450b-5p	0
717	hsa-mir-1324	0
718	hsa-mir-568	0
719	hsa-mir-1178-5p	0
720	hsa-mir-1182	0
721	hsa-mir-4284	0
722	hsa-mir-4717-5p	0
723	hsa-mir-875-5p	0
724	hsa-mir-3622b-5p	0
725	hsa-mir-4467	0
726	hsa-mir-526a-5p	0
727	hsa-mir-1283	0
728	hsa-mir-587	0
729	hsa-mir-761	0
730	hsa-mir-4458	0
731	hsa-mir-631	0
732	hsa-mir-3130-5p	0
733	hsa-mir-548b-5p	0
734	hsa-mir-4736	0
735	hsa-mir-664b-5p	0
736	hsa-mir-935	0
737	hsa-mir-4480	0
738	hsa-mir-4270	0
739	hsa-mir-4778-5p	0
740	hsa-mir-6068	0
741	hsa-mir-6133	0
742	hsa-mir-4701-5p	0
743	hsa-mir-3188	0
744	hsa-mir-4271	0
745	hsa-mir-6734-5p	0
746	hsa-mir-588	0
747	hsa-mir-3666	0
748	hsa-mir-4262	0
749	hsa-mir-1304-5p	0
750	hsa-mir-1298-5p	0
751	hsa-mir-3117-5p	0
752	hsa-mir-3941	0
753	hsa-mir-3908	0
754	hsa-mir-3664-5p	0
755	hsa-mir-1185-5p	0
756	hsa-mir-4317	0
757	hsa-mir-4326	0
758	hsa-mir-513a-5p	0
759	hsa-mir-6869-5p	0
760	hsa-mir-3147	0
761	hsa-mir-3909	0
762	hsa-mir-6086	0
763	hsa-mir-548k	0
764	hsa-mir-876-5p	0
765	hsa-mir-302e	0
766	hsa-mir-3160-5p	0
767	hsa-mir-4497	0
768	hsa-mir-487a-5p	0
769	hsa-mir-3200-5p	0
770	hsa-mir-5590-5p	0
771	hsa-mir-6852-5p	0
772	hsa-mir-6089	0
773	hsa-mir-7702	0
774	hsa-mir-1265	0
775	hsa-mir-933	0
776	hsa-mir-1306-5p	0
777	hsa-mir-4463	0
778	hsa-mir-4490	0
779	hsa-mir-6775-5p	0
780	hsa-mir-203b-5p	0
781	hsa-mir-450a-5p	0
782	hsa-mir-3196	0
783	hsa-mir-4500	0
784	hsa-mir-562	0
785	hsa-mir-1261	0
786	hsa-mir-4650-5p	0
787	hsa-mir-643	0
788	hsa-mir-4516	0
789	hsa-mir-1294	0
790	hsa-mir-7152-5p	0
791	hsa-mir-891a-5p	0
792	hsa-mir-934	0
793	hsa-mir-564	0
794	hsa-mir-3175	0
795	hsa-mir-555	0
796	hsa-mir-1914-5p	0
797	hsa-mir-3648	0
798	hsa-mir-548t-5p	0
799	hsa-mir-1268a	0
800	hsa-mir-1268b	0
801	hsa-mir-4466	0
802	hsa-mir-6729-5p	0
803	hsa-mir-619-5p	0
804	hsa-mir-450a-1-3p	0
805	hsa-mir-450a-2-3p	0
806	hsa-mir-527	0
807	hsa-mir-1305	0
808	hsa-mir-1322	0
809	hsa-mir-633	0
810	hsa-mir-4291	0
811	hsa-mir-4324	0
812	hsa-mir-921	0
813	hsa-mir-2116-5p	0
814	hsa-mir-3940-5p	0
815	hsa-mir-1295b-5p	0
816	hsa-mir-4478	0
817	hsa-mir-668-5p	0
818	hsa-mir-3156-5p	0
819	hsa-mir-4488	0
820	hsa-mir-6721-5p	0
821	hsa-mir-521	0
822	hsa-mir-3924	0
823	hsa-mir-548e-5p	0
824	hsa-mir-550b-2-5p	0
825	hsa-mir-3185	0
826	hsa-mir-1277-5p	0
827	hsa-mir-3945	0
828	hsa-mir-4501	0
829	hsa-mir-4672	0
830	hsa-mir-3923	0
831	hsa-mir-5000-5p	0
832	hsa-mir-5009-5p	0
833	hsa-mir-3065-5p	0
834	hsa-mir-3976	0
835	hsa-mir-4648	0
836	hsa-mir-4664-5p	0
837	hsa-mir-516b-5p	0
838	hsa-mir-517-5p	0
839	hsa-mir-517b-3p	0
840	hsa-mir-3195	0
841	hsa-mir-4469	0
842	hsa-mir-4510	0
843	hsa-mir-4770	0
844	hsa-mir-4489	0
845	hsa-mir-3198	0
846	hsa-mir-7515	0
847	hsa-mir-4793-5p	0
848	hsa-mir-3916	0
849	hsa-mir-4274	0
850	hsa-mir-4784	0
851	hsa-mir-4795-5p	0
852	hsa-mir-623	0
853	hsa-mir-1909-5p	0
854	hsa-mir-3138	0
855	hsa-mir-5692b	0
856	hsa-mir-3610	0
857	hsa-mir-1267	0
858	hsa-mir-1282	0
859	hsa-mir-6069	0
860	hsa-mir-4258	0
861	hsa-mir-4298	0
862	hsa-mir-7107-5p	0
863	hsa-mir-7847-3p	0
864	hsa-mir-3120-5p	0
865	hsa-mir-3677-5p	0
866	hsa-mir-3682-5p	0
867	hsa-mir-3689d	0
868	hsa-mir-4518	0
869	hsa-mir-5189-5p	0
870	hsa-mir-1276	0
871	hsa-mir-3142	0
872	hsa-mir-3182	0
873	hsa-mir-4301	0
874	hsa-mir-1184	0
875	hsa-mir-670-5p	0
876	hsa-mir-548l	0
877	hsa-mir-1468-5p	0
878	hsa-mir-3913-5p	0
879	hsa-mir-3170	0
880	hsa-mir-1252-5p	0
881	hsa-mir-7706	0
882	hsa-mir-3157-5p	0
883	hsa-mir-5091	0
884	hsa-mir-6508-5p	0
885	hsa-mir-7161-5p	0
886	hsa-mir-4511	0
887	hsa-mir-6124	0
888	hsa-mir-4507	0
889	hsa-mir-4656	0
890	hsa-mir-6782-5p	0
891	hsa-mir-3714	0
892	hsa-mir-6867-5p	0
893	hsa-mir-412-5p	0
894	hsa-mir-3163	0
895	hsa-mir-4281	0
896	hsa-mir-649	0
897	hsa-mir-374c-5p	0
898	hsa-mir-920	0
